(1537,282)
(1,282)
(1201,282)
(1061,282)
(1,282)
(1,678)
(1629,1062)
(1,1062)
(1061,1062)
(1061,1062)
(1061,1062)
(1481,1074)
(1,1074)
(1,1074)
(1,450)
(1825,450)
(1829,450)
(1,450)
(1833,450)
(1893,486)
(1897,486)
(1901,486)
(1,486)
(1905,486)
(1,294)
(1,54)
(1929,522)
(1,522)
(1933,522)
(1,906)
(553,906)
(2713,906)
(2717,906)
(2721,906)
(2725,906)
(3129,1098)
(1657,426)
(1661,426)
(1973,630)
(1973,630)
(1973,630)
(1973,630)
(1977,630)
(1981,630)
(1985,630)
(1989,630)
(1,630)
(1201,630)
(1013,1002)
(1,1002)
(2321,750)
(2325,750)
(1,750)
(1257,18)
(1261,18)
(1,18)
(1265,18)
(1033,546)
(5,546)
(1033,546)
(1033,546)
(1305,30)
(1,30)
(2065,594)
(1,594)
(1205,582)
(1,582)
(1477,582)
(2049,582)
(2049,582)
(1,582)
(1201,582)
(1013,1038)
(953,954)
(1205,570)
(2025,570)
(1,570)
(1477,570)
(2029,570)
(2033,570)
(2033,570)
(2037,570)
(1,570)
(1201,570)
(1221,6)
(1225,6)
(1229,6)
(1233,6)
(1237,6)
(1225,6)
(1241,6)
(1245,6)
(1249,6)
(1253,6)
(1253,6)
(1225,6)
(1,6)
(1201,6)
(2457,822)
(1,822)
(2133,822)
(1,822)
(2133,822)
(881,942)
(2625,942)
(881,942)
(2941,1026)
(2409,774)
(2413,774)
(2409,774)
(2417,774)
(1689,414)
(1689,414)
(1689,414)
(413,414)
(1689,414)
(2241,738)
(2245,738)
(2249,738)
(2241,738)
(2677,894)
(2681,894)
(2685,894)
(1,894)
(3165,1134)
(1553,306)
(1557,306)
(1,306)
(1201,306)
(453,474)
(1865,474)
(1869,474)
(1,474)
(1873,474)
