(650,672)
(1182,936)
(1206,936)
(2818,936)
(1202,936)
(3010,1068)
(290,1068)
(598,1068)
(646,1068)
(3014,1068)
(1070,1068)
(1066,1068)
(3014,1068)
(802,924)
(2714,924)
(2718,924)
(2722,924)
(2726,924)
(650,1080)
(1562,312)
(1566,312)
(1570,312)
(1282,24)
(1286,24)
(1290,24)
(1290,24)
(1202,24)
(1202,348)
(1202,348)
(2862,996)
(2862,996)
(2866,996)
(2870,996)
(2874,996)
(2878,996)
(2882,996)
(1202,996)
(2886,996)
(1182,612)
(1202,612)
(586,372)
(1158,372)
(14,372)
(822,372)
(1162,372)
(622,372)
(822,372)
(650,372)
(750,372)
(938,372)
(1166,372)
(1170,372)
(594,372)
(294,372)
(330,372)
(730,372)
(1174,372)
(1178,372)
(1182,372)
(14,372)
(1070,372)
(586,372)
(1178,372)
(1186,372)
(730,372)
(1190,372)
(1194,372)
(1070,984)
(874,984)
(282,984)
(874,984)
(282,984)
(2890,984)
(2890,984)
(1202,984)
(282,984)
(2938,1020)
(410,1020)
(918,1020)
(822,1020)
(2910,1008)
(1202,1008)
(2886,1008)
(2914,1008)
(2094,624)
(2098,624)
(2102,624)
(2106,624)
(2110,624)
(2114,624)
(2118,624)
(2122,624)
(2126,624)
(2094,624)
(2130,624)
(2110,624)
(2110,624)
(2094,624)
(1194,624)
(1190,624)
(1730,432)
(1730,432)
(1734,432)
(1738,432)
(1658,420)
(878,420)
(1662,420)
(802,804)
(2438,804)
(2442,804)
(2446,804)
(1470,108)
(886,1104)
(886,1104)
(2658,888)
(566,876)
(2618,876)
(566,876)
(1182,912)
(2730,912)
(1206,912)
(1202,912)
(1342,60)
(1346,60)
(1350,60)
(1354,60)
(1358,60)
(566,60)
(2154,696)
(2158,696)
(1762,456)
(1766,456)
(878,456)
(502,456)
(1770,456)
(1774,456)
(1778,456)
(518,456)
(1782,456)
(330,456)
(622,456)
(1774,456)
(1778,456)
(518,456)
(1782,456)
(1766,456)
(878,456)
(502,456)
(1770,456)
