(2092,621)
(1596,345)
(2896,1005)
(2916,1005)
(2920,1005)
(2924,1005)
(2928,1005)
(2932,1005)
(2884,1005)
(2888,1005)
(2064,597)
(1628,357)
(1632,357)
(2944,1029)
(1740,441)
(1744,441)
(1748,441)
(1752,441)
(1588,333)
(1592,333)
(1520,333)
(1992,873)
(80,69)
(1544,297)
(1548,297)
(1544,297)
(1548,297)
(64,45)
(1320,45)
(1324,45)
(48,45)
(48,45)
(52,45)
(52,45)
(64,45)
(64,45)
(1320,45)
(1328,45)
(1332,45)
(1336,45)
(2276,693)
(2280,693)
(2276,693)
(2276,693)
(660,693)
(2284,693)
(320,1101)
(1156,1101)
(1160,1101)
(68,1101)
(640,1101)
(1164,1101)
(1168,1101)
(620,1101)
(1172,1101)
(568,1101)
(1176,1101)
(540,1101)
(1088,1101)
(1180,1101)
(24,1101)
(1184,1101)
(1088,1101)
(24,1101)
(1188,1101)
(432,1101)
(1188,1101)
(320,1101)
(1192,1101)
(1840,453)
(1840,453)
(3096,1089)
(916,1089)
(1144,1089)
(3100,1089)
(3096,1089)
(3104,1089)
(1340,1089)
(3108,1089)
(140,1089)
(364,1089)
(876,1089)
(1204,861)
(2496,861)
(2496,861)
(2500,861)
(3072,1077)
(3072,1077)
(3072,1077)
(1204,1077)
(3076,1077)
(1564,1077)
(3080,1077)
(3080,1077)
(1876,477)
(2288,705)
(2292,705)
(2952,1041)
(2956,1041)
(2960,1041)
(2964,1041)
(2968,1041)
(2972,1041)
(2976,1041)
(1812,1041)
(2748,921)
(1204,909)
(1564,909)
(284,909)
(1540,561)
(1552,549)
(1556,549)
(1664,945)
(60,573)
(2040,573)
(1252,573)
