(1,672)
(2237,672)
(1205,936)
(1477,936)
(2817,936)
(2817,936)
(1,936)
(1201,936)
(2985,1044)
(2985,1044)
(1117,1068)
(761,1068)
(3013,1068)
(1121,1068)
(1061,1068)
(389,1068)
(1653,1068)
(1,924)
(553,924)
(2713,924)
(2717,924)
(2721,924)
(2725,924)
(3085,1080)
(1565,312)
(1569,312)
(3001,1056)
(3001,1056)
(1281,24)
(1285,24)
(1289,24)
(1293,24)
(965,24)
(1,24)
(1201,24)
(1201,348)
(1061,348)
(1061,348)
(1201,348)
(2021,564)
(2865,996)
(2869,996)
(2873,996)
(2877,996)
(2881,996)
(2885,996)
(1,996)
(1205,612)
(817,612)
(1,612)
(1201,612)
(1157,372)
(385,372)
(1161,372)
(45,372)
(413,372)
(1165,372)
(905,372)
(1013,372)
(1169,372)
(1157,372)
(953,372)
(1173,372)
(889,372)
(1177,372)
(357,372)
(1181,372)
(45,372)
(1185,372)
(1189,372)
(1193,372)
(1,984)
(1,984)
(2889,984)
(1137,984)
(1201,984)
(1193,984)
(1,984)
(1013,1020)
(33,1020)
(797,1020)
(2913,1008)
(2885,1008)
(2093,624)
(2097,624)
(2101,624)
(1209,624)
(2105,624)
(2109,624)
(2113,624)
(2117,624)
(2121,624)
(2125,624)
(2129,624)
(2133,624)
(1193,624)
(1729,432)
(1733,432)
(1729,432)
(1737,432)
(557,432)
(557,432)
(793,792)
(1061,792)
(1113,792)
(1,792)
(1201,792)
(1657,420)
(1661,420)
(1,384)
(2437,804)
(2441,804)
(2445,804)
(1061,336)
(1,1104)
(2657,888)
(1037,888)
(2617,876)
(1205,912)
(1477,912)
(1,912)
(1201,912)
(1341,60)
(1345,60)
(1349,60)
(1353,60)
(1357,60)
(1361,60)
(2153,696)
(2157,696)
(1,456)
(1761,456)
(385,456)
(1765,456)
(993,456)
(1769,456)
(1293,456)
(1481,456)
(1773,456)
(1777,456)
(509,456)
(1781,456)
(1481,456)
(1773,456)
(1777,456)
(509,456)
(1781,456)
(385,456)
(1765,456)
(993,456)
(1769,456)
(1293,456)
(1,324)
(925,324)
(1581,324)
(1485,132)
(3149,1128)
