(1878,476)
(2814,932)
(2290,704)
(2294,704)
(1182,116)
(594,116)
(1478,116)
(1994,548)
(1994,548)
(1182,548)
(1994,548)
(1202,548)
(566,572)
(2038,572)
(1102,572)
(1742,572)
(2042,572)
(566,572)
(1658,404)
(878,404)
(1662,404)
(594,596)
(2910,1004)
(2918,1004)
(2922,1004)
(2926,1004)
(2930,1004)
(2934,1004)
(2910,1004)
(1202,1004)
(2886,1004)
(566,140)
(1490,140)
(2134,632)
(2134,632)
(2134,632)
(1182,632)
(1182,632)
(1206,632)
(634,632)
(2138,632)
(2138,632)
(2142,632)
(1202,632)
(1630,356)
(1370,68)
(1370,68)
(1958,536)
(1586,332)
(1590,332)
(1594,332)
(878,332)
(1570,332)
(2170,656)
(2174,656)
(3066,1076)
(3070,1076)
(2486,860)
(2486,860)
(2486,860)
(1182,860)
(1182,860)
(1206,860)
(2490,860)
(2490,860)
(1202,860)
(2474,848)
(2478,848)
(14,308)
(1382,452)
(1838,452)
(1382,452)
(1578,320)
(1314,44)
