(1536,282)
(1632,1062)
(1384,78)
(3064,1074)
(1824,450)
(1828,450)
(1700,450)
(1832,450)
(1700,450)
(1896,486)
(1900,486)
(1904,486)
(2272,690)
(1540,294)
(1928,522)
(1932,522)
(368,522)
(324,906)
(908,906)
(2712,906)
(2716,906)
(2720,906)
(2724,906)
(3128,1098)
(2936,1014)
(1656,426)
(1660,426)
(1656,426)
(1972,630)
(1972,630)
(1976,630)
(1980,630)
(1984,630)
(1988,630)
(2888,1002)
(2324,750)
(1260,18)
(1264,18)
(1992,546)
(1304,30)
(1308,30)
(1180,30)
(2064,594)
(1204,582)
(564,582)
(1180,582)
(2048,582)
(2048,582)
(2024,570)
(2024,570)
(1204,570)
(2028,570)
(1204,570)
(2032,570)
(2032,570)
(2036,570)
(1220,6)
(1224,6)
(1228,6)
(1232,6)
(1236,6)
(1240,6)
(1244,6)
(1248,6)
(1252,6)
(796,822)
(2408,774)
(2412,774)
(2416,774)
(1688,414)
(1688,414)
(2240,738)
(2244,738)
(2248,738)
(896,894)
(2680,894)
(2532,894)
(2684,894)
(1552,306)
(1556,306)
(1864,474)
(1868,474)
(1872,474)
