(1178,1155)
(3202,1155)
(3126,1155)
(1598,1035)
(1602,1035)
(1602,1035)
(1602,1035)
(1606,1035)
(1606,1035)
(1182,1035)
(1610,1035)
(1614,1035)
(874,1035)
(1618,1035)
(1202,1035)
(1202,999)
(1974,543)
(1978,543)
(1982,543)
(1986,543)
(1990,543)
(1202,543)
(1622,351)
(1626,351)
(878,351)
(1202,351)
(3186,1143)
(3190,1143)
(1202,1143)
(1762,447)
(1766,447)
(878,447)
(502,447)
(1770,447)
(1774,447)
(1778,447)
(518,447)
(1782,447)
(330,447)
(622,447)
(1774,447)
(1778,447)
(518,447)
(1782,447)
(1766,447)
(878,447)
(502,447)
(1770,447)
(1182,903)
(2710,903)
(1202,903)
(650,687)
(3150,1131)
(3150,1131)
(466,1131)
(474,1131)
(466,1131)
(474,1131)
(3154,1131)
(3158,1131)
(3150,1131)
(3162,1131)
(878,1131)
(3138,1119)
(14,1119)
(286,1119)
(622,1119)
(3142,1119)
(3146,1119)
(1294,27)
(1294,27)
(1294,27)
(1294,27)
(1294,27)
(1298,27)
(1302,27)
(566,915)
(2738,915)
(2738,915)
(1922,519)
(1126,519)
(1182,939)
(1182,939)
(1206,939)
(2822,939)
(874,939)
(2826,939)
(2826,939)
(1202,939)
(1882,483)
(1886,483)
(506,483)
(1574,315)
(1182,3)
(1182,3)
(1206,3)
(1202,3)
(2482,855)
(2766,927)
(2770,927)
(2774,927)
(2778,927)
(2782,927)
(2786,927)
(2790,927)
(2794,927)
(1666,411)
(286,411)
(1670,411)
(1674,411)
(2862,1011)
(2862,1011)
(2866,1011)
(2870,1011)
(2874,1011)
(2878,1011)
(2882,1011)
(1202,1011)
(2886,1011)
(1202,567)
(2022,567)
(642,639)
(642,639)
(642,639)
(642,639)
(1182,615)
(1206,615)
(2086,615)
(1202,615)
(2134,819)
(2134,819)
(2134,819)
(1182,819)
(1182,819)
(1206,819)
(634,819)
(2138,819)
(2138,819)
(2142,819)
(1202,819)
(1182,831)
(2466,831)
(1602,831)
(1602,831)
(1202,831)
(2482,951)
(874,987)
