(1310,40)
(2138,1048)
(2986,1048)
(2138,1048)
(2138,1048)
(2986,1048)
(2986,1048)
(2990,1048)
(2994,1048)
(874,1048)
(2998,1048)
(2998,1048)
(1202,1048)
(642,640)
(642,640)
(642,640)
(642,640)
(2742,916)
(506,484)
(1890,484)
(1534,280)
(1994,580)
(1994,580)
(1182,580)
(1994,580)
(1202,580)
(2838,964)
(2842,964)
(2094,964)
(2846,964)
(2838,964)
(2850,964)
(2842,964)
(1202,964)
(1202,1000)
(2886,1000)
(586,352)
(1158,352)
(14,352)
(822,352)
(1162,352)
(622,352)
(822,352)
(650,352)
(750,352)
(938,352)
(1166,352)
(1170,352)
(594,352)
(294,352)
(330,352)
(730,352)
(1174,352)
(1178,352)
(1182,352)
(14,352)
(1070,352)
(586,352)
(1178,352)
(1186,352)
(730,352)
(1190,352)
(1194,352)
(1202,568)
(2022,568)
(2410,784)
(2422,784)
(2426,784)
(2430,784)
(2430,784)
(2894,988)
(282,988)
(1202,988)
(2946,1036)
(566,364)
(1634,364)
(566,364)
(1182,616)
(1206,616)
(2086,616)
(1202,616)
(3194,1144)
(1354,1144)
(1214,1144)
(874,1144)
(3198,1144)
(1182,940)
(2830,940)
(1206,940)
(2826,940)
(2826,940)
(2834,940)
(1202,940)
(1182,820)
(2454,820)
(1202,820)
(550,4)
(1102,4)
(1210,4)
(1102,4)
(566,4)
(1650,388)
(1654,388)
(878,604)
(414,412)
(1678,412)
(414,412)
(1682,412)
(414,412)
(1678,412)
(1686,412)
(414,412)
(414,412)
(1678,412)
(2670,892)
(2674,892)
(14,1096)
(1786,448)
(1790,448)
(1794,448)
(1798,448)
(1786,448)
(1794,448)
(1802,448)
(1806,448)
(1794,448)
(1794,448)
(1794,448)
(1810,448)
(2470,844)
(2470,844)
(2470,844)
(1202,844)
(2254,688)
(2254,688)
(2258,688)
(2262,688)
(2266,688)
(650,700)
(650,700)
(2302,712)
(2306,712)
(2306,712)
(2262,712)
(2310,712)
