(2988,1048)
(2988,1048)
(2992,1048)
(1564,1048)
(2996,1048)
(2996,1048)
(24,640)
(24,640)
(2148,640)
(2148,640)
(2744,916)
(1892,484)
(652,652)
(652,652)
(652,652)
(652,652)
(652,652)
(2160,652)
(676,652)
(1580,928)
(1204,580)
(1180,580)
(2840,964)
(2844,964)
(2848,964)
(2852,964)
(2840,964)
(2844,964)
(2884,1000)
(2888,1000)
(320,352)
(1156,352)
(1160,352)
(68,352)
(640,352)
(1164,352)
(1168,352)
(620,352)
(1172,352)
(568,352)
(1176,352)
(540,352)
(1088,352)
(1180,352)
(24,352)
(1184,352)
(1088,352)
(24,352)
(1188,352)
(432,352)
(1188,352)
(320,352)
(1192,352)
(2408,784)
(2412,784)
(2424,784)
(2428,784)
(2948,1036)
(1340,364)
(2084,616)
(2084,616)
(2084,616)
(1180,616)
(2088,616)
(3196,1144)
(60,1144)
(1204,940)
(2832,940)
(2832,940)
(1204,820)
(2452,820)
(1564,820)
(1308,820)
(2456,820)
(1308,820)
(2456,820)
(916,4)
(1144,4)
(364,4)
(60,4)
(320,4)
(1068,388)
(1652,388)
(1680,412)
(308,412)
(1684,412)
(1680,412)
(308,412)
(2668,892)
(2672,892)
(2676,892)
(1560,1096)
(320,1096)
(1192,1096)
(1788,448)
(264,448)
(1792,448)
(264,448)
(1796,448)
(368,448)
(1800,448)
(1804,448)
(1808,448)
(1812,448)
(844,844)
(2256,688)
(2260,688)
(2264,688)
(1584,328)
(1088,328)
(2300,712)
(688,712)
(688,712)
(2304,712)
(688,712)
(2308,712)
