(832,89)
(1068,761)
(1068,761)
(2324,749)
(1680,413)
(308,413)
(1684,413)
(1680,413)
(308,413)
(1180,605)
(1204,941)
(2832,941)
(2832,941)
(796,821)
(2884,1001)
(1004,1001)
(2888,1001)
(2332,773)
(2336,773)
(2340,773)
(2344,773)
(2348,773)
(2352,773)
(2356,773)
(2360,773)
(2364,773)
(2368,773)
(2364,773)
(2372,773)
(2336,773)
(2376,773)
(2380,773)
(2384,773)
(2388,773)
(2392,773)
(772,773)
(1200,773)
(1200,773)
(780,773)
(780,773)
(2396,773)
(2396,773)
(2400,773)
(2404,773)
(1816,449)
(1820,449)
(2240,677)
(2244,677)
(2248,677)
(1088,689)
(2268,689)
(1204,869)
(2612,869)
(1180,869)
(1600,869)
(1600,869)
(1600,869)
(1452,101)
(1456,101)
(1456,101)
(340,101)
(1124,473)
(1584,329)
(1088,329)
(2172,665)
(2180,665)
(2180,665)
(2184,665)
(2172,665)
(2184,665)
(2188,665)
(2192,665)
(2196,665)
(2184,665)
(2200,665)
(2204,665)
(2208,665)
(2212,665)
(2172,665)
(2620,881)
(2624,881)
(2628,881)
(2632,881)
(2636,881)
(2640,881)
(2644,881)
(2648,881)
(2652,881)
(3164,1133)
(308,1133)
(24,641)
(24,641)
(2148,641)
(2148,641)
(1540,293)
(1912,509)
(2240,737)
(2244,737)
(2248,737)
(40,1097)
(1536,281)
(2800,929)
(2804,929)
(2808,929)
(2840,965)
(2844,965)
(2848,965)
(2852,965)
(2840,965)
(2844,965)
(320,353)
(1156,353)
(1160,353)
(68,353)
(640,353)
(1164,353)
(1168,353)
(620,353)
(1172,353)
(568,353)
(1176,353)
(540,353)
(1088,353)
(1180,353)
(24,353)
(1184,353)
(1088,353)
(24,353)
(1188,353)
(432,353)
(1188,353)
(320,353)
(1192,353)
(2024,569)
(2024,569)
(1204,569)
(2028,569)
(1204,569)
(2032,569)
(2032,569)
(2036,569)
(1212,5)
(1216,5)
(1204,581)
(564,581)
(1180,581)
(2048,581)
(2048,581)
(888,1037)
(1992,545)
(2064,593)
