(1876,476)
(2812,932)
(2728,908)
(2288,704)
(2292,704)
(1204,116)
(284,116)
(1180,116)
(1476,116)
(1480,116)
(2836,944)
(732,944)
(1204,548)
(568,548)
(1996,548)
(60,572)
(2040,572)
(1252,572)
(1656,404)
(1660,404)
(1656,404)
(740,740)
(308,584)
(2896,1004)
(2916,1004)
(2920,1004)
(2924,1004)
(2928,1004)
(2932,1004)
(2884,1004)
(2888,1004)
(876,140)
(2136,632)
(2136,632)
(1204,632)
(1180,632)
(2136,632)
(2140,632)
(2140,632)
(2144,632)
(1628,356)
(1632,356)
(536,536)
(1956,536)
(1588,332)
(1592,332)
(1520,332)
(2172,656)
(2176,656)
(3068,1076)
(3064,1076)
(2488,860)
(2488,860)
(1204,860)
(2488,860)
(1180,860)
(2492,860)
(2472,848)
(2476,848)
(1936,524)
(1560,308)
(320,308)
(1192,308)
(1836,452)
(1088,320)
(1576,320)
(1312,44)
(1316,44)
