(1604,898)
(1204,898)
(1180,898)
(2688,898)
(2688,898)
(1740,442)
(1744,442)
(1748,442)
(1752,442)
(1372,70)
(1376,70)
(1372,70)
(1204,910)
(1564,910)
(284,910)
(1992,874)
(1204,1078)
(1564,1078)
(820,1078)
(1940,526)
(1944,526)
(1948,526)
(1948,526)
(1952,526)
(1908,490)
(3112,1090)
(3116,1090)
(1576,1090)
(3120,1090)
(432,1090)
(1596,346)
(2092,622)
(2856,970)
(1492,142)
(2332,778)
(2336,778)
(2340,778)
(2344,778)
(2348,778)
(2352,778)
(2356,778)
(2360,778)
(2364,778)
(2368,778)
(2364,778)
(2372,778)
(2336,778)
(2376,778)
(2380,778)
(2384,778)
(2388,778)
(2392,778)
(772,778)
(780,778)
(780,778)
(2400,778)
(2404,778)
(1204,382)
(1640,382)
(1644,382)
(2320,790)
(2052,586)
(2052,586)
(2052,586)
(2052,586)
(2056,586)
(2056,586)
(2052,586)
(2060,586)
(2052,586)
(1552,550)
(1556,550)
(1636,370)
(1204,370)
(1540,562)
(1664,946)
(2068,598)
(1068,598)
(2864,982)
(2868,982)
(2872,982)
(2876,982)
(2880,982)
(2884,982)
(2888,982)
(1916,514)
(1920,514)
(2328,886)
(64,46)
(140,274)
(1496,274)
(60,274)
(1500,274)
(920,274)
(916,274)
(1504,274)
(1508,274)
(1512,274)
(1516,274)
(2216,670)
(2220,670)
(2224,670)
(2228,670)
(2232,670)
(728,670)
(2164,658)
(2168,658)
(2168,658)
