(,401)
(,617)
(,953)
(,833)
(1387,89)
(,77)
(,173)
(,629)
(,1013)
(,365)
(2323,749)
(2327,749)
(1679,413)
(1683,413)
(415,413)
(1687,413)
(1679,413)
(1035,605)
(1059,605)
(2831,941)
(2495,941)
(2495,941)
(,389)
(,809)
(2459,821)
(2459,821)
(,149)
(,161)
(,65)
(1011,1001)
(2887,1001)
(,377)
(2331,773)
(2331,773)
(2335,773)
(2339,773)
(2343,773)
(771,773)
(2347,773)
(2351,773)
(2355,773)
(2339,773)
(2359,773)
(2363,773)
(775,773)
(2367,773)
(2371,773)
(2375,773)
(2379,773)
(2383,773)
(2387,773)
(2391,773)
(2395,773)
(2395,773)
(2399,773)
(2403,773)
(,17)
(,1073)
(,305)
(2287,701)
(1563,449)
(1815,449)
(1819,449)
(,461)
(,29)
(,893)
(2239,677)
(2239,677)
(2239,677)
(2243,677)
(2243,677)
(2247,677)
(1563,689)
(2267,689)
(,845)
(2611,869)
(1035,869)
(763,869)
(1207,869)
(2615,869)
(1451,101)
(1455,101)
(843,101)
(1459,101)
(,1049)
(,1061)
(,317)
(,713)
(1863,473)
(2179,665)
(2183,665)
(2187,665)
(2191,665)
(2195,665)
(2183,665)
(2199,665)
(2203,665)
(2207,665)
(2211,665)
(2619,881)
(2623,881)
(2627,881)
(2631,881)
(2635,881)
(2639,881)
(2643,881)
(2647,881)
(2619,881)
(2651,881)
(,857)
(,245)
(3163,1133)
(2147,641)
(2147,641)
(2147,641)
(,1085)
(299,293)
(1539,293)
(,905)
(,497)
(,125)
(,521)
(2239,737)
(2239,737)
(2239,737)
(2243,737)
(2243,737)
(2247,737)
(,257)
(,1121)
(,653)
(2799,929)
(2803,929)
(2807,929)
(315,929)
(,917)
(,485)
(,137)
(,269)
(,533)
(,725)
(2839,965)
(2843,965)
(2847,965)
(2839,965)
(2851,965)
(2843,965)
(,41)
(,1025)
(1059,353)
(1159,353)
(1163,353)
(875,353)
(447,353)
(1035,353)
(911,353)
(1011,353)
(1167,353)
(1111,353)
(1171,353)
(763,353)
(1075,353)
(1111,353)
(1175,353)
(1179,353)
(1183,353)
(863,353)
(895,353)
(715,353)
(1187,353)
(1191,353)
(387,353)
(1195,353)
(,1145)
(,233)
(2023,569)
(2023,569)
(2027,569)
(1187,569)
(1035,569)
(771,569)
(2027,569)
(2031,569)
(2035,569)
(,557)
(,437)
(,185)
(1211,5)
(363,5)
(1215,5)
(1219,5)
(387,5)
(2047,581)
(1035,581)
(763,581)
(2051,581)
(,797)
(,977)
(,53)
(,341)
(,209)
(,221)
(,989)
(1279,545)
(,425)
(,197)
(2063,593)
(,785)
