(2236,672)
(324,672)
(1204,936)
(1564,936)
(2816,936)
(2816,936)
(2984,1044)
(2984,1044)
(276,1068)
(388,1068)
(3012,1068)
(1652,1068)
(324,924)
(908,924)
(2712,924)
(2716,924)
(2720,924)
(2724,924)
(3084,1080)
(1088,312)
(1564,312)
(284,312)
(284,312)
(284,312)
(1568,312)
(284,312)
(1520,312)
(3000,1056)
(1280,24)
(1284,24)
(1288,24)
(1292,24)
(564,564)
(2020,564)
(2020,564)
(564,564)
(564,564)
(564,564)
(564,564)
(564,564)
(564,564)
(2864,996)
(2868,996)
(2872,996)
(2876,996)
(2880,996)
(2884,996)
(2888,996)
(1204,612)
(1564,612)
(320,372)
(1156,372)
(1160,372)
(68,372)
(640,372)
(1164,372)
(1168,372)
(620,372)
(1172,372)
(568,372)
(1176,372)
(540,372)
(1088,372)
(1180,372)
(24,372)
(1184,372)
(1088,372)
(24,372)
(1188,372)
(432,372)
(1188,372)
(320,372)
(1192,372)
(24,984)
(432,984)
(1992,984)
(2892,984)
(320,984)
(1192,984)
(344,1020)
(1012,1020)
(2896,1008)
(2912,1008)
(2884,1008)
(2888,1008)
(2096,624)
(2100,624)
(2104,624)
(2108,624)
(2112,624)
(2116,624)
(2120,624)
(2124,624)
(2128,624)
(2116,624)
(2132,624)
(320,624)
(1192,624)
(1728,432)
(1728,432)
(1732,432)
(1728,432)
(1728,432)
(1168,432)
(1736,432)
(2432,792)
(2464,828)
(1656,420)
(1660,420)
(1656,420)
(384,384)
(2436,804)
(2440,804)
(2436,804)
(2444,804)
(2420,780)
(276,336)
(1068,336)
(1540,1104)
(2656,888)
(2616,876)
(1204,912)
(1340,60)
(1344,60)
(1348,60)
(916,60)
(1352,60)
(1356,60)
(1360,60)
(368,696)
(728,696)
(1052,696)
(2152,696)
(2156,696)
(1764,456)
(1768,456)
(24,456)
(1772,456)
(1776,456)
(1780,456)
(1784,456)
(1772,456)
(1776,456)
(1780,456)
(1784,456)
(1764,456)
(1768,456)
(24,456)
(1580,324)
(132,132)
(1484,132)
(3148,1128)
