(3021,1155)
(1,1155)
(3201,1155)
(1,1155)
(613,1035)
(817,1035)
(1,1035)
(1601,1035)
(1601,1035)
(1601,1035)
(1605,1035)
(605,1035)
(605,1035)
(1205,1035)
(605,1035)
(1609,1035)
(1613,1035)
(1477,1035)
(1617,1035)
(1533,1035)
(1201,1035)
(1973,543)
(1973,543)
(1973,543)
(1973,543)
(1977,543)
(1981,543)
(1985,543)
(1989,543)
(1,543)
(1201,543)
(1621,351)
(1625,351)
(1089,351)
(1,351)
(1201,351)
(2433,795)
(277,1143)
(3185,1143)
(3189,1143)
(3193,1143)
(1201,1143)
(1061,1143)
(1,447)
(1761,447)
(385,447)
(1765,447)
(993,447)
(1769,447)
(1293,447)
(1481,447)
(1773,447)
(1777,447)
(509,447)
(1781,447)
(1481,447)
(1773,447)
(1777,447)
(509,447)
(1781,447)
(385,447)
(1765,447)
(993,447)
(1769,447)
(1293,447)
(1205,903)
(1,903)
(1477,903)
(2709,903)
(1,903)
(1201,903)
(1,687)
(3153,1131)
(3153,1131)
(3157,1131)
(1301,1131)
(3161,1131)
(1,1131)
(541,1131)
(3141,1119)
(1241,1119)
(3145,1119)
(1061,1119)
(1297,27)
(1301,27)
(1,27)
(1205,939)
(2821,939)
(2825,939)
(2825,939)
(1201,939)
(1881,483)
(1885,483)
(1,483)
(1,1059)
(1573,315)
(1205,3)
(1,3)
(1201,3)
(2481,855)
(2485,855)
(2769,927)
(2773,927)
(2773,927)
(2777,927)
(2781,927)
(2785,927)
(2789,927)
(2793,927)
(1301,927)
(2797,927)
(1,411)
(1665,411)
(1481,411)
(349,411)
(1669,411)
(1673,411)
(1677,411)
(1113,411)
(1633,363)
(1061,363)
(2865,1011)
(2869,1011)
(2873,1011)
(2877,1011)
(2881,1011)
(2885,1011)
(1,1011)
(2085,615)
(1,615)
(1477,615)
(2089,615)
(1,615)
(1201,615)
(1381,75)
(2137,819)
(1205,819)
(1477,819)
(2141,819)
(2141,819)
(2137,819)
(1201,819)
(1205,831)
(1,831)
(1477,831)
(1601,831)
(1601,831)
(2469,831)
(2469,831)
(1,831)
(1201,831)
(2481,951)
(2485,951)
(1033,987)
(5,987)
(1033,987)
