(2686,898)
(2686,898)
(1182,898)
(1182,898)
(2686,898)
(1202,898)
(566,442)
(1098,442)
(1742,442)
(1746,442)
(1750,442)
(1098,442)
(1098,442)
(566,442)
(1754,442)
(566,442)
(1374,70)
(1378,70)
(1182,910)
(62,910)
(594,910)
(1202,910)
(2286,694)
(874,874)
(1278,874)
(2150,646)
(1182,1078)
(1206,1078)
(1202,1078)
(1938,526)
(1942,526)
(1938,526)
(1938,526)
(1938,526)
(1946,526)
(1950,526)
(1910,490)
(1654,1090)
(1098,1090)
(1098,1090)
(3114,1090)
(1098,1090)
(3118,1090)
(1098,1090)
(1350,1090)
(1202,1090)
(938,346)
(650,346)
(2090,622)
(2854,970)
(2146,634)
(1494,142)
(766,778)
(766,778)
(2334,778)
(2338,778)
(2342,778)
(2346,778)
(2350,778)
(2354,778)
(2350,778)
(2358,778)
(2338,778)
(2362,778)
(2358,778)
(2366,778)
(2370,778)
(782,778)
(786,778)
(2374,778)
(2378,778)
(2374,778)
(2370,778)
(2382,778)
(2386,778)
(2390,778)
(2394,778)
(2394,778)
(2394,778)
(2418,778)
(2418,778)
(2398,778)
(2402,778)
(2406,778)
(1182,382)
(1642,382)
(1642,382)
(1202,382)
(2054,586)
(2058,586)
(2054,586)
(1202,586)
(1550,550)
(1554,550)
(1558,550)
(1202,550)
(1182,370)
(1182,370)
(1206,370)
(1202,370)
(886,562)
(886,562)
(1666,946)
(2862,982)
(2862,982)
(2866,982)
(2870,982)
(2874,982)
(2878,982)
(2882,982)
(1202,982)
(2886,982)
(566,1102)
(1918,514)
(1338,46)
(1214,274)
(442,274)
(1498,274)
(594,274)
(874,274)
(1502,274)
(1506,274)
(1510,274)
(1514,274)
(2214,670)
(2218,670)
(2222,670)
(2226,670)
(2230,670)
(2234,670)
(650,670)
(650,670)
(2162,658)
(2166,658)
(2166,658)
