(1694,427)
(1698,427)
(302,427)
(738,427)
(1702,427)
(1706,427)
(1710,427)
(1714,427)
(1718,427)
(1722,427)
(1726,427)
(1182,631)
(1206,631)
(2086,631)
(1202,631)
(1994,547)
(1994,547)
(1182,547)
(1994,547)
(1202,547)
(938,583)
(938,583)
(2170,691)
(1202,1135)
(2886,1135)
(1934,523)
(2162,655)
(2166,655)
(2166,655)
(1586,331)
(1590,331)
(1594,331)
(878,331)
(1570,331)
(1578,319)
(1370,67)
(1370,67)
(1182,115)
(594,115)
(1478,115)
(2654,883)
(878,883)
(566,895)
(2038,895)
(2678,895)
(2682,895)
(2682,895)
(566,895)
(1462,103)
(1202,715)
(3002,1063)
(1630,1063)
(586,1063)
(2810,931)
(566,139)
(1490,139)
(1874,475)
(14,307)
(1222,7)
(1226,7)
(1230,7)
(1234,7)
(1238,7)
(1242,7)
(1246,7)
(1250,7)
(1102,7)
(1202,7)
(878,439)
(1182,799)
(1206,799)
(1202,799)
(2910,1003)
(1202,1003)
(2886,1003)
(2914,1003)
(1658,403)
(878,403)
(1662,403)
(1266,19)
(874,19)
(610,19)
(1270,19)
(1274,19)
(1278,19)
(1306,31)
