(1,286)
(1605,898)
(1205,898)
(1,898)
(1477,898)
(2037,898)
(1533,898)
(1,898)
(1201,898)
(1741,442)
(1745,442)
(1749,442)
(1753,442)
(1741,442)
(573,442)
(1,442)
(1201,442)
(1373,70)
(1377,70)
(1205,910)
(721,910)
(2313,910)
(1,910)
(1477,910)
(121,910)
(121,910)
(2729,910)
(1,910)
(1201,910)
(2285,694)
(1033,874)
(5,874)
(1033,874)
(1033,874)
(2149,646)
(1205,1078)
(1,1078)
(1477,1078)
(1,1078)
(1201,1078)
(1941,526)
(1945,526)
(1949,526)
(1941,526)
(1909,490)
(625,1090)
(1,1090)
(1141,1090)
(3113,1090)
(3117,1090)
(3121,1090)
(1,1090)
(1201,1090)
(1165,346)
(905,346)
(541,346)
(1597,346)
(1,622)
(1113,622)
(1,970)
(1,970)
(1,970)
(2857,970)
(2145,634)
(1,142)
(1493,142)
(2333,778)
(2337,778)
(2341,778)
(2345,778)
(2349,778)
(2353,778)
(2357,778)
(2337,778)
(2361,778)
(2365,778)
(2369,778)
(2373,778)
(2369,778)
(2377,778)
(2381,778)
(2385,778)
(2389,778)
(2393,778)
(2397,778)
(2401,778)
(2405,778)
(1205,382)
(1477,382)
(1641,382)
(1641,382)
(1641,382)
(1645,382)
(1645,382)
(1,382)
(1201,382)
(1,586)
(2053,586)
(2057,586)
(1,586)
(1201,586)
(2053,586)
(2061,586)
(1553,550)
(1557,550)
(1,550)
(1201,550)
(2937,1018)
(1205,370)
(1477,370)
(1637,370)
(1,370)
(1201,370)
(1,562)
(1,946)
(1665,946)
(1481,946)
(349,946)
(1113,946)
(2865,982)
(2869,982)
(2873,982)
(2877,982)
(2881,982)
(2885,982)
(1,982)
(1,1102)
(1,514)
(1,514)
(1917,514)
(45,46)
(45,46)
(45,46)
(1,46)
(1385,82)
(1497,274)
(625,274)
(1501,274)
(953,274)
(889,274)
(885,274)
(1113,274)
(1505,274)
(1509,274)
(1513,274)
(1349,274)
(2217,670)
(2221,670)
(2225,670)
(2229,670)
(2233,670)
(1,670)
(2161,658)
(2165,658)
(1,658)
