(427,427)
(427,427)
(1695,427)
(427,427)
(1699,427)
(1703,427)
(1707,427)
(1711,427)
(1715,427)
(1719,427)
(1723,427)
(1727,427)
(,355)
(1035,631)
(763,631)
(2087,631)
(2087,631)
(1035,631)
(,619)
(,751)
(,235)
(763,547)
(1995,547)
(1995,547)
(1995,547)
(1995,547)
(,787)
(,1027)
(,1147)
(,223)
(,343)
(,151)
(,187)
(,391)
(,379)
(447,487)
(2271,691)
(,295)
(,727)
(,451)
(,1087)
(,679)
(,283)
(,1051)
(2727,907)
(1011,1135)
(2887,1135)
(,127)
(2163,655)
(2167,655)
(2167,655)
(707,655)
(1587,331)
(1591,331)
(1031,331)
(1595,331)
(1571,331)
(,643)
(447,535)
(,247)
(,1123)
(,859)
(,871)
(,1099)
(,667)
(1203,115)
(1203,115)
(1475,115)
(579,115)
(1035,115)
(763,115)
(1479,115)
(2655,883)
(,511)
(,43)
(,499)
(,55)
(,1111)
(,739)
(2679,895)
(2683,895)
(2683,895)
(2679,895)
(859,103)
(1463,103)
(1463,103)
(,463)
(,259)
(,271)
(3063,1075)
(,79)
(,847)
(3003,1063)
(1631,1063)
(2811,931)
(,919)
(,703)
(,91)
(899,139)
(923,139)
(1875,475)
(1559,307)
(387,307)
(,1039)
(2835,943)
(2835,943)
(2835,943)
(2835,943)
(2835,943)
(2835,943)
(,163)
(1223,7)
(1227,7)
(1231,7)
(1235,7)
(1239,7)
(1243,7)
(1247,7)
(1251,7)
(1739,439)
(,175)
(,607)
(,571)
(,559)
(,955)
(1203,799)
(1203,799)
(1035,799)
(771,799)
(,835)
(1135,1003)
(1007,1003)
(1007,1003)
(2887,1003)
(,979)
(,763)
(,367)
(,415)
(1655,403)
(1659,403)
(1663,403)
(,991)
(,775)
(,211)
(,1015)
(1267,19)
(1271,19)
(1275,19)
(1279,19)
(575,19)
(575,19)
(1303,31)
(1307,31)
(1035,31)
(,199)
