(,504)
(,276)
(,84)
(707,672)
(2235,672)
(707,672)
(,840)
(,288)
(1203,936)
(1203,936)
(2815,936)
(1035,936)
(607,936)
(,1092)
(,300)
(,516)
(,264)
(,96)
(19,1068)
(3011,1068)
(887,1068)
(1119,1068)
(1183,1068)
(1063,1068)
(2515,1068)
(995,1068)
(3015,1068)
(,660)
(,648)
(,852)
(2711,924)
(2715,924)
(1171,924)
(2711,924)
(2719,924)
(2723,924)
(2711,924)
(447,1080)
(3083,1080)
(1563,312)
(1567,312)
(1571,312)
(2999,1056)
(,528)
(1283,24)
(1287,24)
(1291,24)
(1287,24)
(,360)
(1619,348)
(,228)
(,216)
(,1152)
(1007,996)
(2863,996)
(2867,996)
(2871,996)
(2875,996)
(1007,996)
(2879,996)
(2883,996)
(2883,996)
(2887,996)
(,1032)
(1203,612)
(1203,612)
(2071,612)
(607,612)
(1035,612)
(,36)
(1059,372)
(1159,372)
(1163,372)
(875,372)
(447,372)
(1035,372)
(911,372)
(1011,372)
(1167,372)
(1111,372)
(1171,372)
(763,372)
(1075,372)
(1111,372)
(1175,372)
(1179,372)
(1183,372)
(863,372)
(895,372)
(715,372)
(1187,372)
(1191,372)
(387,372)
(1195,372)
(,204)
(,576)
(,1140)
(1183,984)
(915,984)
(363,984)
(915,984)
(915,984)
(363,984)
(1199,984)
(2891,984)
(1191,984)
(387,984)
(1011,1020)
(379,1020)
(719,1020)
(2939,1020)
(1135,1008)
(1007,1008)
(1007,1008)
(2887,1008)
(,600)
(,588)
(,552)
(,744)
(,156)
(1499,624)
(2095,624)
(2099,624)
(2103,624)
(2107,624)
(2111,624)
(2115,624)
(2119,624)
(2123,624)
(2127,624)
(1499,624)
(2095,624)
(1499,624)
(2095,624)
(2131,624)
(2071,624)
(1731,432)
(1735,432)
(1191,432)
(,396)
(,180)
(,816)
(2431,792)
(131,792)
(,960)
(,948)
(,12)
(2463,828)
(,168)
(,540)
(,756)
(,144)
(,636)
(1655,420)
(1659,420)
(1663,420)
(,408)
(2435,804)
(2439,804)
(2443,804)
(2447,804)
(,192)
(,972)
(,768)
(,900)
(,72)
(,684)
(,492)
(,444)
(,120)
(,732)
(,240)
(299,1104)
(1539,1104)
(1203,912)
(1203,912)
(2731,912)
(763,912)
(,48)
(1339,60)
(1343,60)
(1347,60)
(1351,60)
(1355,60)
(1359,60)
(2155,696)
(2159,696)
(,480)
(1763,456)
(1767,456)
(915,456)
(1771,456)
(1775,456)
(1779,456)
(15,456)
(455,456)
(1783,456)
(1771,456)
(1771,456)
(1775,456)
(1779,456)
(15,456)
(455,456)
(1783,456)
(1763,456)
(1767,456)
(915,456)
(1579,324)
(1483,132)
(,708)
(,720)
(,252)
(,1116)
(,468)
(,864)
